Analysis of start_t: '2011-05-01 12:40:20' to: '2011-05-01 18:22:19'
Rs1 has 309 results!
Rs2 has 309 results!
Rs3 has 309 results!
Rs4 has 309 results!
Data: [128.0, 0.0, 1324940.0, 0.0, 0.0]
Data: [128.0, 0.0, 1324956.0, 15.0, 0.0]
Data: [128.0, 0.0, 1325180.0, 0.0, 0.0]
Data: [128.0, 0.0, 1325476.0, 4.0, 0.0]
Data: [128.0, 0.014492753623188399, 1325932.0, 0.0, 0.0]
Data: [128.0, 0.0, 1325932.0, 3.0, 0.0]
Data: [128.0, 0.0, 1326056.0, 0.0, 0.0]
Data: [128.0, 0.0, 1326428.0, 3.0, 0.0]
Data: [128.0, 0.0, 1326676.0, 0.0, 0.0]
Data: [128.0, 0.0, 1326716.0, 3.0, 0.0]
Data: [128.0, 0.0, 1326800.0, 0.0, 0.0]
Data: [128.0, 0.0, 1326916.0, 3.0, 0.0]
Data: [128.0, 0.0, 1327164.0, 6.0, 0.0]
Data: [128.0, 0.0, 1327536.0, 10.0, 0.0]
Data: [128.0, 0.0, 1327660.0, 0.0, 36.0]
Data: [128.0, 0.0, 1328032.0, 3.0, 0.0]
Data: [128.0, 0.0, 1328304.0, 0.0, 0.0]
Data: [128.0, 0.0, 1328404.0, 3.0, 0.0]
Data: [128.0, 0.0, 1328700.0, 0.0, 0.0]
Data: [128.0, 0.0, 1328800.0, 3.0, 0.0]
Data: [128.0, 0.0, 1328784.0, 0.0, 0.0]
Data: [128.0, 0.0, 1328800.0, 3.0, 0.0]
Data: [128.0, 0.0, 1328784.0, 0.0, 0.0]
Data: [128.0, 0.0, 1328908.0, 3.0, 0.0]
Data: [128.0, 0.0, 1328908.0, 7.0, 0.0]
Data: [128.0, 0.0, 1328908.0, 8.0, 0.0]
Data: [128.0, 0.0, 1328924.0, 0.0, 0.0]
Data: [128.0, 0.0, 1329196.0, 3.0, 0.0]
Data: [128.0, 0.0, 1329412.0, 0.0, 0.0]
Data: [128.0, 0.0, 1329568.0, 5.0, 0.0]
Data: [128.0, 0.0, 1329692.0, 0.0, 0.0]
Data: [128.0, 0.0, 1329816.0, 3.0, 0.0]
Data: [128.0, 0.0, 1329792.0, 0.0, 0.0]
Data: [128.0, 0.0, 1329792.0, 6.0, 0.0]
Data: [128.0, 0.0125, 1329916.0, 0.0, 36.0]
Data: [128.0, 0.0, 1329916.0, 3.0, 0.0]
Data: [128.0, 0.0, 1330040.0, 9.0, 0.0]
Data: [128.0, 0.0, 1330040.0, 8.0, 0.0]
Data: [128.0, 0.0, 1330164.0, 0.0, 0.0]
Data: [128.0, 0.0, 1330288.0, 3.0, 0.0]
Data: [128.0, 0.0, 1330288.0, 0.0, 0.0]
Data: [128.0, 0.0, 1330296.0, 3.0, 0.0]
Data: [128.0, 0.0, 1330576.0, 0.0, 0.0]
Data: [128.0, 0.0, 1330668.0, 3.0, 0.0]
Data: [128.0, 0.0, 1330800.0, 0.0, 0.0]
Data: [128.0, 0.0, 1331072.0, 3.0, 0.0]
Data: [128.0, 0.0, 1331048.0, 0.0, 0.0]
Data: [128.0, 0.0, 1331016.0, 8.0, 0.0]
Data: [128.0, 0.0, 1331016.0, 0.0, 0.0]
Data: [128.0, 0.0, 1331016.0, 8.0, 0.0]
Data: [128.0, 0.0, 1331016.0, 5.0, 0.0]
Data: [128.0, 0.0, 1331016.0, 0.0, 0.0]
Data: [128.0, 0.0, 1331140.0, 3.0, 0.0]
Data: [128.0, 0.0, 1331264.0, 0.0, 0.0]
Data: [128.0, 0.0, 1331264.0, 5.0, 36.0]
Data: [128.0, 0.0, 1331528.0, 0.0, 0.0]
Data: [128.0, 0.0, 1331528.0, 3.0, 0.0]
Data: [128.0, 0.0, 1331660.0, 0.0, 0.0]
Data: [128.0, 0.0, 1331668.0, 3.0, 0.0]
Data: [128.0, 0.0138504155124654, 1331668.0, 8.0, 0.0]
Data: [128.0, 0.0, 1331792.0, 8.0, 0.0]
Data: [128.0, 0.0, 1331744.0, 0.0, 0.0]
Data: [128.0, 0.0, 1331792.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332164.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332148.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332396.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332396.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332396.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332428.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332372.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332512.0, 9.0, 0.0]
Data: [128.0, 0.0, 1332496.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332528.0, 8.0, 0.0]
Data: [128.0, 0.0, 1332496.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332496.0, 9.0, 36.0]
Data: [128.0, 0.0, 1332496.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332496.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332496.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332620.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332760.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332744.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332736.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332784.0, 7.0, 0.0]
Data: [128.0, 0.0, 1332736.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332784.0, 7.0, 0.0]
Data: [128.0, 0.0, 1332660.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332652.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332776.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332736.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332868.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332860.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332868.0, 0.0, 0.0]
Data: [128.0, 0.0, 1332868.0, 3.0, 0.0]
Data: [128.0, 0.0, 1332984.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333108.0, 13.0, 36.0]
Data: [128.0, 0.0, 1333108.0, 2.0, 0.0]
Data: [128.0, 0.0, 1333108.0, 6.0, 0.0]
Data: [128.0, 0.0, 1333132.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333132.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333232.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333232.0, 3.0, 0.0]
Data: [128.0, 0.010845986984815599, 1333232.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333232.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333232.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333232.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333232.0, 4.0, 0.0]
Data: [128.0, 0.0, 1333208.0, 8.0, 0.0]
Data: [128.0, 0.0, 1333232.0, 2.0, 0.0]
Data: [133.0, 0.0, 1333232.0, 3.0, 0.0]
Data: [133.0, 0.0, 1333280.0, 0.0, 0.0]
Data: [133.0, 0.0, 1333232.0, 3.0, 0.0]
Data: [133.0, 0.0, 1333380.0, 0.0, 0.0]
Data: [133.0, 0.0, 1333380.0, 3.0, 0.0]
Data: [133.0, 0.0, 1333380.0, 0.0, 0.0]
Data: [133.0, 0.0, 1333380.0, 5.0, 36.0]
Data: [128.0, 0.0, 1333356.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333380.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333364.0, 9.0, 0.0]
Data: [128.0, 0.0, 1333396.0, 0.0, 0.0]
Data: [128.0, 0.00900900900900901, 1333240.0, 11.0, 0.0]
Data: [128.0, 0.0, 1333396.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333356.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 11.0, 0.0]
Data: [128.0, 0.0, 1333332.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333332.0, 4.0, 0.0]
Data: [128.0, 0.0, 1333340.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333332.0, 6.0, 0.0]
Data: [128.0, 0.0, 1333332.0, 0.0, 36.0]
Data: [128.0, 0.0092678405931418, 1333464.0, 3.0, 0.0]
Data: [128.0, 0.0, 1333456.0, 0.0, 0.0]
Data: [128.0, 0.0, 1333580.0, 3.0, 0.0]
Data: [128.0, 0.0117508813160987, 1339656.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336804.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336804.0, 4.0, 0.0]
Data: [128.0, 0.0, 1336804.0, 10.0, 0.0]
Data: [128.0, 0.0, 1336804.0, 5.0, 0.0]
Data: [128.0, 0.0, 1336812.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336812.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336812.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336812.0, 0.0, 0.0]
Data: [128.0, 0.010438413361169099, 1336804.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336804.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336804.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336828.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336828.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336828.0, 4.0, 0.0]
Data: [128.0, 0.0, 1336812.0, 10.0, 0.0]
Data: [128.0, 0.0, 1336812.0, 3.0, 36.0]
Data: [128.0, 0.00915750915750916, 1336844.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336812.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336812.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336688.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336720.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336688.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336720.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336720.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336696.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336664.0, 4.0, 0.0]
Data: [128.0, 0.0, 1336680.0, 10.0, 0.0]
Data: [128.0, 0.0, 1336680.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336688.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336688.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336680.0, 5.0, 0.0]
Data: [128.0, 0.0, 1336688.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336688.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336696.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336696.0, 5.0, 0.0]
Data: [128.0, 0.0, 1336664.0, 0.0, 36.0]
Data: [128.0, 0.0, 1336656.0, 7.0, 0.0]
Data: [128.0, 0.018450184501845, 1336664.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336664.0, 8.0, 0.0]
Data: [128.0, 0.0, 1336664.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336664.0, 7.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 10.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 11.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 4.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 5.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 36.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 11.0, 0.0]
Data: [128.0, 0.0, 1336732.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 4.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 4.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 8.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 5.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 8.0, 36.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 10.0, 0.0]
Data: [128.0, 0.0, 1336608.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 5.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 4.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 13.0, 36.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 6.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 5.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 4.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 8.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 1.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 5.0, 36.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 9.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 8.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 4.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 3.0, 0.0]
Data: [128.0, 0.0, 1337104.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 0.0, 0.0]
Data: [128.0, 0.0539811066126856, 1336980.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 12.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 0.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 3.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 1.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 5.0, 0.0]
Data: [128.0, 0.0, 1336980.0, 0.0, 36.0]
Data: [128.0, 0.0, 1336980.0, 3.0, 0.0]
